Material,Material Desc.,Requested Qty.,Sales Unit,Status Text,Requested Del. Date,Date Received,Sold-To State,Sold-To Name,Ship-To Name
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,480.00,CS,Order Received,7/15/25,7/1/25,NY,NY Office of General Service,"Feeding Westchester, Inc"
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Order Received,7/15/25,7/3/25,NY,NY Office of General Service,FOOD BANK FOR NEW YORK CITY
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Order Received,7/31/25,7/22/25,NY,NY Office of General Service,FOOD BANK OF CENTRAL NEW YORK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,660.00,CS,Order Received,4/15/25,4/8/25,OH,OH Dept. of Job & Family Services,SHARED HARVEST FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,360.00,CS,Order Received,4/15/25,4/7/25,OH,OH Dept. of Job & Family Services,SHFB of SOUTHEASTERN OHIO
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,420.00,CS,Order Received,4/15/25,4/7/25,OH,OH Dept. of Job & Family Services,WEST OHIO FOODBANK INC
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1080.00,CS,Order Received,5/31/25,5/19/25,OH,OH Dept. of Job & Family Services,AKRON CANTON REGIONAL FOODBANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,360.00,CS,Order Received,5/31/25,5/19/25,OH,OH Dept. of Job & Family Services,SECOND HARVEST FOODBANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,720.00,CS,Order Received,6/15/25,6/2/25,OH,OH Dept. of Job & Family Services,TOLEDO SEAGATE FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,720.00,CS,Order Received,6/15/25,6/3/25,OH,OH Dept. of Job & Family Services,Freestore Foodbank - Rosenthal
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Order Received,7/15/25,7/3/25,OH,OH Dept. of Job & Family Services,Mid-Ohio Food Collective
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,360.00,CS,Order Received,7/15/25,7/1/25,OH,OH Dept. of Job & Family Services,MAHONING VALLEY FOODBANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1080.00,CS,Order Received,7/15/25,7/1/25,OH,OH Dept. of Job & Family Services,Greater Cleveland Food Bank
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,576.00,CS,Order Received,4/15/25,4/4/25,OK,OK Dept. of Human Services,COMMUNITY FOOD BANK OF OKLAHOMA
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,864.00,CS,Order Received,4/15/25,4/4/25,OK,OK Dept. of Human Services,REGIONAL FOOD BANK OF OKLAHOMA
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,576.00,CS,Order Received,6/15/25,6/2/25,OK,OK Dept. of Human Services,COMMUNITY FOOD BANK OF OKLAHOMA
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,864.00,CS,Order Received,6/15/25,6/2/25,OK,OK Dept. of Human Services,REGIONAL FOOD BANK OF OKLAHOMA
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Order Received,4/30/25,4/18/25,OR,OR Department of Human Services,OREGON FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Order Received,7/15/25,7/1/25,OR,OR Department of Human Services,OREGON FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,720.00,CS,Order Received,4/15/25,4/4/25,PA,PA Dept. of Agriculture,CENTRAL PA FOOD BANK-HARRISBURG
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,360.00,CS,Order Received,4/15/25,4/4/25,PA,PA Dept. of Agriculture,PHILABUNDANCE-WEST BERKS
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,360.00,CS,Order Received,4/15/25,4/4/25,PA,PA Dept. of Agriculture,Helping Harvest Fresh Food Bank
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,360.00,CS,Order Received,5/15/25,5/6/25,PA,PA Dept. of Agriculture,CHESTER COUNTY FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,360.00,CS,Order Received,5/15/25,5/7/25,PA,PA Dept. of Agriculture,MONROE COUNTY TEFAP
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,720.00,CS,Order Received,5/15/25,5/7/25,PA,PA Dept. of Agriculture,SECOND HARVEST FOOD BANK OF NE PA
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,720.00,CS,Order Received,6/15/25,6/5/25,PA,PA Dept. of Agriculture,GREATER PITTSBURGH COMMUNITY
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,720.00,CS,Order Received,6/15/25,6/4/25,PA,PA Dept. of Agriculture,WESTMORELAND COUNTY FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,720.00,CS,Order Received,7/15/25,7/10/25,PA,PA Dept. of Agriculture,SECOND HARVEST FOOD BANK OF NORTHWEST
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,360.00,CS,Order Received,7/15/25,7/9/25,PA,PA Dept. of Agriculture,MERCER COUNTY FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,360.00,CS,Order Received,7/15/25,7/9/25,PA,PA Dept. of Agriculture,Fayette County Food Bank
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,720.00,CS,Order Received,7/15/25,7/2/25,PA,PA Dept. of Agriculture,SHARE FOOD PROGRAM
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,360.00,CS,Order Received,7/15/25,7/2/25,PA,PA Dept. of Agriculture,PHILABUNDANCE-WEST BERKS
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,360.00,CS,Order Received,7/15/25,7/2/25,PA,PA Dept. of Agriculture,York County Food Bank – Marianne
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Canceled,5/31/25,,PR,PR Dept. of Family,"Banco de Alimentos Puerto Rico, Inc."
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Canceled,5/31/25,,PR,PR Dept. of Family,MARC Ministry
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Canceled,7/15/25,,PR,PR Dept. of Family,"Banco de Alimentos Puerto Rico, Inc."
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Order Received,7/15/25,7/3/25,RI,RI Dept of Human Services,RI COMMUNITY FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,864.00,CS,Order Received,6/30/25,6/23/25,SC,SC Dept of Agriculture,LOWCOUNTRY FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,576.00,CS,Order Received,6/30/25,6/23/25,SC,SC Dept of Agriculture,Lowcountry Food Bank
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Order Received,7/15/25,7/1/25,SC,SC Dept of Agriculture,HARVEST HOPE FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Order Received,5/15/25,5/5/25,SD,SD Dept. of Education,FEEDING SOUTH DAKOTA
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,675.00,CS,Order Received,4/15/25,4/10/25,TN,TN Dept. of Agriculture (2),SECOND HARVEST FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,406.00,CS,Order Received,4/15/25,4/9/25,TN,TN Dept. of Agriculture (2),CHATTANOOGA AREA FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,359.00,CS,Order Received,4/15/25,4/9/25,TN,TN Dept. of Agriculture (2),SECOND HARVEST FOOD BANK OF NORTHEAST
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,628.00,CS,Order Received,5/31/25,5/22/25,TN,TN Dept. of Agriculture (2),SECOND HARVEST FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,812.00,CS,Order Received,5/31/25,5/19/25,TN,TN Dept. of Agriculture (2),Second Harvest Food Bank of East Tenness
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,308.00,CS,Order Received,7/15/25,7/1/25,TN,TN Dept. of Agriculture (2),SECOND HARVEST FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1132.00,CS,Order Received,7/15/25,7/2/25,TN,TN Dept. of Agriculture (2),Mid-South Food Bank
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,720.00,CS,Order Received,4/15/25,4/7/25,TX,TX Dept. of Agriculture,South Texas Food Bank
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,360.00,CS,Order Received,4/15/25,4/7/25,TX,TX Dept. of Agriculture,Food Bank of the Golden Crescent
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,360.00,CS,Order Received,4/15/25,4/7/25,TX,TX Dept. of Agriculture,Coastal Bend Food Bank
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Order Received,4/15/25,4/2/25,TX,TX Dept. of Agriculture,SAN ANTONIO FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,360.00,CS,Order Received,4/15/25,4/7/25,TX,TX Dept. of Agriculture,SOUTHEAST TEXAS FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1080.00,CS,Order Received,4/15/25,4/7/25,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Order Received,4/15/25,4/1/25,TX,TX Dept. of Agriculture,TARRANT AREA FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Order Received,5/15/25,5/5/25,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Order Received,5/15/25,5/5/25,TX,TX Dept. of Agriculture,"NORTH TEXAS FOOD BANK, Plano"
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Order Received,6/15/25,6/2/25,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Order Received,6/15/25,6/5/25,TX,TX Dept. of Agriculture,CENTRAL TEXAS FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1080.00,CS,Order Received,6/30/25,5/9/25,TX,TX Dept. of Agriculture,THE WEST TEXAS FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,360.00,CS,Order Received,6/30/25,5/9/25,TX,TX Dept. of Agriculture,THE WEST TEXAS FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,720.00,CS,Order Received,7/15/25,7/7/25,TX,TX Dept. of Agriculture,TARRANT AREA FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,360.00,CS,Order Received,7/15/25,7/7/25,TX,TX Dept. of Agriculture,CENTRAL TEXAS FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,360.00,CS,Order Received,7/15/25,7/7/25,TX,TX Dept. of Agriculture,SAN ANTONIO FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Order Received,7/15/25,7/7/25,TX,TX Dept. of Agriculture,HOUSTON FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Order Received,7/15/25,7/10/25,TX,TX Dept. of Agriculture,"NORTH TEXAS FOOD BANK, Plano"
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Order Received,7/31/25,7/21/25,TX,TX Dept. of Agriculture,Food Bank of the Rio Grande Valley Inc.
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,360.00,CS,Order Received,7/31/25,7/24/25,TX,TX Dept. of Agriculture,HIGH PLAINS FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,720.00,CS,Order Received,7/31/25,7/25/25,TX,TX Dept. of Agriculture,El Pasoans Fighting Hunger
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,360.00,CS,Order Received,7/31/25,7/24/25,TX,TX Dept. of Agriculture,SOUTH PLAINS FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Order Received,4/15/25,4/4/25,UT,UT State Office of Education,UTAH FOOD BANK SERVICES
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,482.00,CS,Order Received,4/30/25,4/21/25,VA,VA Dept. of Agriculture,SOUTHEASTERN VIRGINIA FOODBANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,476.00,CS,Order Received,4/30/25,4/21/25,VA,VA Dept. of Agriculture,FOODBANK OF THE PENINSULA
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,482.00,CS,Order Received,4/30/25,4/22/25,VA,VA Dept. of Agriculture,Fredericksburg Regional FB-Central Rd
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,720.00,CS,Order Received,4/30/25,4/24/25,VA,VA Dept. of Agriculture,BLUE RIDGE AREA FOODBANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,720.00,CS,Order Received,4/30/25,4/24/25,VA,VA Dept. of Agriculture,SOUTHWEST VA 2ND HARVEST FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,720.00,CS,Order Received,7/15/25,7/10/25,VA,VA Dept. of Agriculture,CAPITAL AREA FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,720.00,CS,Order Received,7/15/25,7/14/25,VA,VA Dept. of Agriculture,FEEDMORE
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1080.00,CS,Order Received,4/15/25,4/3/25,VT,VT AOE/CN Programs/USDA Foods,VERMONT FOODBANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,360.00,CS,Order Received,4/15/25,4/3/25,VT,VT AOE/CN Programs/USDA Foods,Vermont Foodbank-Brattleboro Facility
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,384.00,CS,Order Received,5/15/25,5/6/25,WA,WA State Dept. of Agriculture,THURSTON COUNTY FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1056.00,CS,Order Received,5/15/25,5/6/25,WA,WA State Dept. of Agriculture,FOOD LIFELINE
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,494.00,CS,Order Received,5/15/25,5/5/25,WA,WA State Dept. of Agriculture,EMERGENCY FOOD NETWORK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,621.00,CS,Order Received,5/15/25,5/5/25,WA,WA State Dept. of Agriculture,FOOD LIFELINE
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,325.00,CS,Order Received,5/15/25,5/5/25,WA,WA State Dept. of Agriculture,Volunteers of America - Arlington
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,370.00,CS,Order Received,5/15/25,5/5/25,WA,WA State Dept. of Agriculture,SPOKANE FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,302.00,CS,Order Received,5/15/25,5/5/25,WA,WA State Dept. of Agriculture,Comm Services of Moses Lake
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,768.00,CS,Order Received,5/15/25,5/5/25,WA,WA State Dept. of Agriculture,Northwest Harvest Yakima DC
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,546.00,CS,Order Received,5/31/25,5/19/25,WI,WI Dept. of Health and Family Svcs,MADISON CENTRAL STORAGE & WHS
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,447.00,CS,Order Received,5/31/25,5/19/25,WI,WI Dept. of Health and Family Svcs,CENTRAL STORAGE & WAREHOUSE
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,447.00,CS,Order Received,5/31/25,5/19/25,WI,WI Dept. of Health and Family Svcs,SHFSW-Madison
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,601.00,CS,Order Received,6/30/25,6/26/25,WI,WI Dept. of Health and Family Svcs,CENTRAL STORAGE & WAREHOUSE
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,839.00,CS,Order Received,6/30/25,6/18/25,WI,WI Dept. of Health and Family Svcs,Hunger Task Force Inc/West Milwaukee
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,960.00,CS,Order Received,4/30/25,4/18/25,WV,WV Dept. of Agriculture,MOUNTAINEER FOOD BANK
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,480.00,CS,Order Received,4/30/25,4/18/25,WV,WV Dept. of Agriculture,Facing Hunger Food Bank
100242,BLUEBERRY WILD FRZ CTN-8/3 LB,1440.00,CS,Order Received,4/30/25,4/21/25,WY,WY Dept. of Family Services,FOOD BANK OF WYOMING
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,2072.00,CS,Canceled,6/30/25,,AL,AL Dept. of Education,Heart of Alabama Food Bank
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1078.00,CS,Canceled,6/30/25,,AL,AL Dept. of Education,Feeding The Gulf Coast
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1824.00,CS,Canceled,6/15/25,,AR,AR Department of Education,Arkansas Food Bank
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,964.00,CS,Canceled,6/15/25,,AR,AR Department of Education,Food Bank of Northeast Arkansas - TEFAP
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,362.00,CS,Canceled,6/15/25,,AR,AR Department of Education,Foodbank of North Central Arkansas
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,3150.00,CS,Canceled,6/30/25,,AZ,AZ Dept. of Economic Security,UNITED FOOD BANK
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,3150.00,CS,Canceled,6/30/25,,AZ,AZ Dept. of Economic Security,COMMUNITY FOOD BANK
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,3150.00,CS,Canceled,5/31/25,,CA,CA Dept. of Social Services,LARFB - Pellissier
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,3150.00,CS,Canceled,5/31/25,,CA,CA Dept. of Social Services,Calfoods Logistics
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1575.00,CS,Canceled,5/31/25,,CA,CA Dept. of Social Services,SAN FRANCISCO FOOD BANK
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1575.00,CS,Canceled,5/31/25,,CA,CA Dept. of Social Services,FOOD BANK FOR MONTEREY COUNTY
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1575.00,CS,Canceled,6/15/25,,CA,CA Dept. of Social Services,FOOD SHARE WAREHOUSE
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1575.00,CS,Canceled,6/15/25,,CA,CA Dept. of Social Services,FOOD BANK OF SANTA BARBARA
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1575.00,CS,Canceled,6/15/25,,CA,CA Dept. of Social Services,SAN JOAQUIN COUNTY DEPARTMENT OF AGING
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1575.00,CS,Canceled,6/15/25,,CA,CA Dept. of Social Services,MERCED COUNTY FOOD BANK INC
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,3150.00,CS,Canceled,6/15/25,,CA,CA Dept. of Social Services,SACRAMENTO FOOD BANK & FAMILY SVS
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,3150.00,CS,Canceled,6/15/25,,CA,CA Dept. of Social Services,LARFB - Pellissier
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,3150.00,CS,Canceled,6/15/25,,CA,CA Dept. of Social Services,Second Harvest of Silicon Valley
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,3150.00,CS,Canceled,6/30/25,,CA,CA Dept. of Social Services,LARFB - Pellissier
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,3150.00,CS,Canceled,7/15/25,,CA,CA Dept. of Social Services,LARFB - Pellissier
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1575.00,CS,Canceled,7/31/25,,CA,CA Dept. of Social Services,FOODLINK FOR TULARE COUNTY INC
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1575.00,CS,Canceled,7/31/25,,CA,CA Dept. of Social Services,Salvation Army Modesto Corps
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,3150.00,CS,Canceled,7/31/25,,CA,CA Dept. of Social Services,Calfoods Logistics
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,788.00,CS,Canceled,7/15/25,,CO,CO Dept. of Human Services,WELD COUNTY TEFAP
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,787.00,CS,Canceled,7/15/25,,CO,CO Dept. of Human Services,CARE AND SHARE FOOD BANK
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1575.00,CS,Canceled,7/15/25,,CO,CO Dept. of Human Services,FOOD BANK OF THE ROCKIES
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,3150.00,CS,Canceled,6/15/25,,CT,CT Dept. of Social Services,CONNECTICUT FOOD BANK
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1575.00,CS,Canceled,5/31/25,,DE,DE Government Support Services,"Food Bank of Delaware, Inc"
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1575.00,CS,Canceled,5/31/25,,DE,DE Government Support Services,Food Bank of Delaware New Milford Branch
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,3150.00,CS,Canceled,6/15/25,,FL,FL Dept. of Ag and Consumer Services,FARM SHARE INC
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,3150.00,CS,Canceled,6/15/25,,GA,GA Dept. of Human Resources,SECOND HARVEST FOOD BANK OF SOUTH GA
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,3150.00,CS,Canceled,6/15/25,,GA,GA Dept. of Human Resources,ATLANTA COMMUNITY FOOD BANK
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,3150.00,CS,Canceled,6/30/25,,GA,GA Dept. of Human Resources,Second Harvest of Coastal Ga
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,3150.00,CS,Canceled,6/15/25,,IL,IL Dept. of Human Services (2),GREATER CHICAGO FOOD DEPOSITORY
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1800.00,CS,Canceled,6/30/25,,IL,IL Dept. of Human Services (2),Northern Illinois Food Bank
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1350.00,CS,Canceled,6/30/25,,IL,IL Dept. of Human Services (2),RIVER BEND FOODBANK
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1050.00,CS,Canceled,6/30/25,,IL,IL Dept. of Human Services (2),EASTERN ILLINOIS FOOD BANK
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1050.00,CS,Canceled,6/30/25,,IL,IL Dept. of Human Services (2),ST LOUIS AREA FOODBANK
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1050.00,CS,Canceled,6/30/25,,IL,IL Dept. of Human Services (2),CENTRAL ILLINOIS FOODBANK
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1450.00,CS,Canceled,6/30/25,,KY,KY Dept. of Agriculture,DARE TO CARE
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1450.00,CS,Canceled,6/30/25,,KY,KY Dept. of Agriculture,FEEDING AMERICA KENTUCKY'S HEARTLAND
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,250.00,CS,Canceled,6/30/25,,KY,KY Dept. of Agriculture,Northern KYY ADD
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,200.00,CS,Canceled,6/30/25,,KY,KY Dept. of Agriculture,"Tri-State Food Bank, Inc"
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,200.00,CS,Canceled,6/30/25,,KY,KY Dept. of Agriculture,Purchase ADD- Mayfield
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,2750.00,CS,Canceled,6/30/25,,KY,KY Dept. of Agriculture,GOD'S PANTRY FOOD BANK
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1050.00,CS,Canceled,5/31/25,,LA,LA Dept. of Agriculture and Forestry,SECOND HARVEST FOOD BANK
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,2100.00,CS,Canceled,5/31/25,,LA,LA Dept. of Agriculture and Forestry,SECOND HARVEST FOOD BANK
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,3150.00,CS,Canceled,6/15/25,,LA,LA Dept. of Agriculture and Forestry,Greater Baton Rouge Food Bank
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,787.00,CS,Canceled,5/31/25,,MA,MA Dept. of Education,WORCESTER COUNTY FOOD BANK
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1575.00,CS,Canceled,5/31/25,,MA,MA Dept. of Education,THE GREATER BOSTON FOOD BANK
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,788.00,CS,Canceled,5/31/25,,MA,MA Dept. of Education,Western Massachusetts Food Bank
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,3150.00,CS,Canceled,6/15/25,,MA,MA Dept. of Education,THE GREATER BOSTON FOOD BANK
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,3150.00,CS,Canceled,6/15/25,,MD,MD Dept. of Human Resources,MARYLAND FOOD BANK
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1575.00,CS,Canceled,6/15/25,,ME,ME Dept of Agriculture,GOOD SHEPHERD FOOD BANK
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,702.00,CS,Canceled,6/30/25,,MN,"MN Dept. of Children, Youth, & Families",THE FOOD GROUP
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,2448.00,CS,Canceled,6/30/25,,MN,"MN Dept. of Children, Youth, & Families",Second Harvest Heartland
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,2362.00,CS,Canceled,7/15/25,,MS,MS Dept. of Human Services,MISSISSIPPI FOOD NETWORK
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,788.00,CS,Canceled,7/15/25,,MS,MS Dept. of Human Services,Mid-South Food Bank of Tennessee
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1575.00,CS,Canceled,5/31/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - BUTNER
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1575.00,CS,Canceled,5/31/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - SALISBURY
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1575.00,CS,Canceled,6/15/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - BUTNER
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1575.00,CS,Canceled,6/15/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - SALISBURY
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1575.00,CS,Canceled,7/15/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - BUTNER
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,1575.00,CS,Canceled,7/15/25,,NC,NC Dept. of Ag and Consumer Services,NCDA FOOD DISTRIB WHSE - SALISBURY
110841,CHEESE CHED YEL CHUNKS-PKG 12/1 LB,2362.00,CS,Canceled,5/31/25,,NJ,NJ Dept. of Agriculture,COMMUNITY FOOD BANK
